movie_name,message_id,date,channel_id,quality,size,language
Alien Earth (2025) S01 COMBINED 480p WEB DL HIN ENG x26 ESubs~@EntertainmentTadka786,2145,2025-09-26,-1002337293281,480p,Unknown,Unknown
Legally Veer (2024) 1080p HDRip x264 Dual Audio Hindi ORG 5.1 - Telugu ESubs~@EntertainmentTadka,2143,2025-09-26,-1002337293281,1080p,Unknown,Dual Audio
Legally Veer (2024) 1080p 10-Bit HEVC HDRip x265 Dual Audio Hindi ORG 5.1 - Telugu ESubs~@Entert,2142,2025-09-26,-1002337293281,1080p,Unknown,Dual Audio
Legally Veer (2024) 720p HDRip x264 Dual Audio Hindi ORG 5.1 - Telugu ESubs~@EntertainmentTadka7,2140,2025-09-26,-1002337293281,720p,Unknown,Dual Audio
Legally Veer (2024) 720p HEVC HDRip South Movie ORG Dual Audio Hindi or Telugu x265 ESubs~@Ente,2137,2025-09-26,-1002337293281,720p,Unknown,ORG
Legally Veer (2024) 480p HDRip South Movie ORG Dual Audio Hindi or Telugu x264 ESubs~@Entertain,2136,2025-09-26,-1002337293281,480p,Unknown,ORG
The Home 2025 1080p AMZN WEB DL DDP2 0 H 264 ESubs~@EntertainmentTadka786,2134,2025-09-26,-1002337293281,1080p,Unknown,Unknown
The Home 2025 1080p Hindi English 5 1 ESubs~@EntertainmentTadka786,2133,2025-09-26,-1002337293281,1080p,Unknown,Hindi
The Home 2025 1080p BluRay HIN ENG x264 ESubs~@EntertainmentTadka786,2132,2025-09-26,-1002337293281,1080p,Unknown,Unknown
The Home 2025 1080p AMZN WEB DL DDP2 0 H 265 ESubs~@EntertainmentTadka786,2131,2025-09-26,-1002337293281,1080p,Unknown,Unknown
The Home 2025 720p Hindi English 5 1 x264 ESubs~@EntertainmentTadka786,2130,2025-09-26,-1002337293281,720p,Unknown,Hindi
The Home 2025 720p 10Bit Hindi English HEVC x265 ESubs~@EntertainmentTadka786,2129,2025-09-26,-1002337293281,720p,Unknown,Hindi
The Home 2025 720p HEVC BluRay HIN ENG x265 ESubs~@EntertainmentTadka786,2128,2025-09-26,-1002337293281,720p,Unknown,Unknown
The Home 2025 480p Hindi English x264 ESubs~@EntertainmentTadka786,2127,2025-09-26,-1002337293281,480p,Unknown,Hindi
The Home 2025 396p AMZN WEB DL AAC2 0 H 264 ESubs~@EntertainmentTadka786,2126,2025-09-26,-1002337293281,Unknown,Unknown,Unknown
Double Ismart 2024 1080p DS4K AMZN WEBRip 10bit HEVC ESubs~@EntertainmentTadka786,2123,2025-09-25,-1002337293281,1080p,Unknown,Unknown
Double Ismart 2024 1080p JIO WEB DL DD 5 1 x265 ESubs~@EntertainmentTadka786,2122,2025-09-25,-1002337293281,1080p,Unknown,Unknown
Double Ismart (2024) ORG Hindi 1080p WEB-DL South Movie ESubs~@EntertainmentTadka786,2121,2025-09-25,-1002337293281,1080p,Unknown,ORG
Double iSmart 2024 DS4K 720p 10bit AMZN WEBRip HEVC x265 Hindi ESubs~@EntertainmentTadka786,2120,2025-09-25,-1002337293281,4K,Unknown,Hindi
Double Ismart (2024) ORG Hindi 720p WEB-DL South Movie ESubs~@EntertainmentTadka786,2119,2025-09-25,-1002337293281,720p,Unknown,ORG
Double Ismart 2024 720p JIO WEB DL DD 5 1 x265 ESubs~@EntertainmentTadka786,2118,2025-09-25,-1002337293281,720p,Unknown,Unknown
Double Ismart (2024) ORG Hindi 720p HEVC WEB-DL South Movie ESubs~@EntertainmentTadka786,2117,2025-09-25,-1002337293281,720p,Unknown,ORG
Double Ismart (2024) ORG Hindi 480p WEB-DL South Movie ESubs~@EntertainmentTadka786,2116,2025-09-25,-1002337293281,480p,Unknown,ORG
Ismart Shankar 2019 1080p SONYLIV WEB DL Hindi AAC2 0 H 264 ESubs~@EntertainmentTadka786,2114,2025-09-25,-1002337293281,1080p,Unknown,Hindi
iSmart Shankar 2019 UNCUT 1080p WEB HDRip x264 ESubs~@EntertainmentTadka786,2113,2025-09-25,-1002337293281,1080p,Unknown,Unknown
iSmart Shankar 2019 Zee5 WebDL UNCUT Hindi Telugu AAC ESubs~@EntertainmentTadka786,2112,2025-09-25,-1002337293281,Unknown,Unknown,Hindi
iSmart Shankar (2019) 720p UNCUT HDRip x264 ESubs~@EntertainmentTadka786,2111,2025-09-25,-1002337293281,720p,Unknown,Unknown
iSmart Shankar (2019) UNCUT 720p WEB-HDRip x264 ESubs~@EntertainmentTadka786,2110,2025-09-25,-1002337293281,720p,Unknown,Unknown
iSmart Shankar 2019 WebRip UNCUT 720p Hindi Telugu AAC ESubs~@EntertainmentTadka786,2109,2025-09-25,-1002337293281,720p,Unknown,Hindi
Ismart Shankar 2019 576p SONYLIV WEB DL Hindi AAC2 0 H 264 ESubs~@EntertainmentTadka786,2108,2025-09-25,-1002337293281,Unknown,Unknown,Hindi
iSmart Shankar 2019 UNCUT 720p HEVC WEB HDRip x265 ESubs~@EntertainmentTadka786,2107,2025-09-25,-1002337293281,720p,Unknown,Unknown
Ismart Shankar 2019 480p SONYLIV WEB DL Hindi AAC2 0 H 264 ESubs~@EntertainmentTadka786,2105,2025-09-25,-1002337293281,480p,Unknown,Hindi
Ismart Shankar 2019 360p SONYLIV WEB DL Hindi AAC2 0 H 264 ESubs~@EntertainmentTadka786,2104,2025-09-25,-1002337293281,Unknown,Unknown,Hindi
King of Kotha (2023) South Hindi DD5 1-192Kbps + Malay ESubs~@EntertainmentTadka786,2098,2025-09-25,-1002337293281,Unknown,Unknown,Hindi
King of Kotha 2023 1080p DSNP WEB DL Hindi AAC 2 0 x265 ESubs~@EntertainmentTadka786,2097,2025-09-25,-1002337293281,1080p,Unknown,Hindi
King of Kotha 2023 1080p 10bit DS4K DSNP WEBRip x265 HEVC ESubs~@EntertainmentTadka786,2096,2025-09-25,-1002337293281,1080p,Unknown,Unknown
King of Kotha 2023 1080p 10bit DS4K DSNP WEBRip AV1 ESubs~@EntertainmentTadka786,2095,2025-09-25,-1002337293281,1080p,Unknown,Unknown
King of Kotha 2023 720p DSNP WEB DL Hindi AAC 2 0 x264 ESubs~@EntertainmentTadka786,2094,2025-09-25,-1002337293281,720p,Unknown,Hindi
King of Kotha (2023) South Hindi+Malayalam Dual Audio ESubs~@EntertainmentTadka786,2093,2025-09-25,-1002337293281,Unknown,Unknown,Hindi
King of Kotha 2023 720p 10bit DS4K DSNP WEBRip x265 HEVC ESubs~@EntertainmentTadka786,2091,2025-09-25,-1002337293281,720p,Unknown,Unknown
King of Kotha 2023 720p HDRip x265 HEVC हिन्दी AAC 2 0 Malayalam ESubs~@EntertainmentTadka786,2090,2025-09-25,-1002337293281,720p,Unknown,Malayalam
King of Kotha 2023 480p HDRip x264 हिन्दी AAC 2 0 Malayalam AAC ESubs~@EntertainmentTadka786,2089,2025-09-25,-1002337293281,480p,Unknown,Malayalam
Landman 2024 S01 E06 E10 COMBINED 1080p AMZN WEB DL ESubs~@EntertainmentTadka786,2086,2025-09-25,-1002337293281,1080p,Unknown,Unknown
Landman 2024 S01 E01 E05 COMBINED 1080p AMZN WEB DL ESubs~@EntertainmentTadka786,2085,2025-09-25,-1002337293281,1080p,Unknown,Unknown
Landman 2024 S01 COMBINED 720p Hindi English WebRip AAC ESubs~@EntertainmentTadka786,2084,2025-09-25,-1002337293281,720p,Unknown,Hindi
Landman S01 480p JIOHS WEB DL Dual Audio Hindi English AAC 2 0 H264 ESubs~@EntertainmentTadka786,2083,2025-09-25,-1002337293281,480p,Unknown,Dual Audio
Darling 2024 1080p JHS WEB DL Hindi DDP5 1 Telugu DDP5 1 H 264 ESubs~@EntertainmentTadka786,2080,2025-09-25,-1002337293281,1080p,Unknown,Hindi
Darling 2024 1080p HS WEB DL H 264 Hindi HDTV DDP 5 1 ESubs~@EntertainmentTadka786,2079,2025-09-25,-1002337293281,1080p,Unknown,Hindi
Darling 2024 1080p WEB-DL Hindi Telugu x264 AAC 5 1 ESubs~@EntertainmentTadka786,2075,2025-09-25,-1002337293281,1080p,Unknown,Hindi
Darling 2024 1080p 10bit DS4K HS WEBRip Hindi Telugu DDP5 1 ESubs~@EntertainmentTadka786,2074,2025-09-25,-1002337293281,1080p,Unknown,Hindi
Darling 2024 720p JHS WEB DL Hindi DDP5 1 Telugu DDP5 1 H 264 ESubs~@EntertainmentTadka786,2073,2025-09-25,-1002337293281,720p,Unknown,Hindi
Darling 2024 720p WEB DL HIN TEL x264 AAC 5 1 ESubs~@EntertainmentTadka786,2072,2025-09-25,-1002337293281,720p,Unknown,Unknown
Darling 2024 720p JHS WEB DL Hindi Telugu AAC2 0 H 265 ESubs~@EntertainmentTadka786,2071,2025-09-25,-1002337293281,720p,Unknown,Hindi
Darling 2024 480p WEB DL HIN TEL x264 AAC 2 0 ESubs~@EntertainmentTadka786,2070,2025-09-25,-1002337293281,480p,Unknown,Unknown
The Mortal Instruments City Of Bones 2013 1080p Hindi English ESubs~@EntertainmentTadka786,2068,2025-09-25,-1002337293281,1080p,Unknown,Hindi
The Mortal Instruments City Of Bones 2013 720p Hindi English ESubs~@EntertainmentTadka786,2067,2025-09-25,-1002337293281,720p,Unknown,Hindi
The Mortal Instruments City Of Bones 2013 720p HEVC Hindi ESubs~@EntertainmentTadka786,2066,2025-09-25,-1002337293281,720p,Unknown,Hindi
The Mortal Instruments City Of Bones 2013 480p Hindi English ESubs~@EntertainmentTadka786,2065,2025-09-25,-1002337293281,480p,Unknown,Hindi
Sarangapani Jathakam 2025 1080p WEB DL HIN TEL x264 ESubs~@EntertainmentTadka786,2062,2025-09-25,-1002337293281,1080p,Unknown,Unknown
Sarangapani Jathakam (2025) 1080p 10-Bit HEVC HDRip x265 Dual Audio Hindi ORG 5.1 - Telugu ESubs,2061,2025-09-25,-1002337293281,1080p,Unknown,Dual Audio
Sarangapani Jathakam 2025 720p WEB DL HIN TEL x264 ESubs~@EntertainmentTadka786,2060,2025-09-25,-1002337293281,720p,Unknown,Unknown
Sarangapani Jathakam (2025) 720p 10-Bit HEVC HDRip x265 Dual Audio Hindi ORG 5.1 - Telugu ESubs~,2058,2025-09-25,-1002337293281,720p,Unknown,Dual Audio
Sarangapani Jathakam 2025 720p HEVC WEB DL HIN TEL ESubs~@EntertainmentTadka786,2055,2025-09-25,-1002337293281,720p,Unknown,Unknown
Sarangapani Jathakam 2025 480p WEB DL HIN TEL x264 ESubs~@EntertainmentTadka786,2054,2025-09-25,-1002337293281,480p,Unknown,Unknown
Har Din Diwali (Prati Roju Pandage) 2019 1080p UNCUT Dual Audio ORG ESubs~@EntertainmentTadka786,2052,2025-09-25,-1002337293281,1080p,Unknown,Dual Audio
Har Din Diwali (Prati Roju Pandage) 2019 1080p HEVC UNCUT Dual Audio ORG ESubs~@EntertainmentTadka78,2051,2025-09-25,-1002337293281,1080p,Unknown,Dual Audio
Har Din Diwali (Prati Roju Pandage) 2019 720p HEVC UNCUT Dual Audio ORG ESubs~@EntertainmentTadka786,2050,2025-09-25,-1002337293281,720p,Unknown,Dual Audio
Har Din Diwali (Prati Roju Pandage) 2019 720p UNCUT Dual Audio ORG ESubs~@EntertainmentTadka786,2049,2025-09-25,-1002337293281,720p,Unknown,Dual Audio
Har Din Diwali (Prati Roju Pandage) 2019 480p UNCUT Dual Audio ORG ESubs~@EntertainmentTadka786,2048,2025-09-25,-1002337293281,480p,Unknown,Dual Audio
Udaipur Files: Kanhaiya Lal Tailor Murder (2025) Hindi 1080p HDRip x264 AAC ESubs~@EntertainmentTadk,2046,2025-09-25,-1002337293281,1080p,Unknown,Hindi
Udaipur Files: Kanhaiya Lal Tailor Murder (2025) Hindi 720p HDRip x264 AAC ESubs~@EntertainmentTadka,2045,2025-09-25,-1002337293281,720p,Unknown,Hindi
Udaipur Files: Kanhaiya Lal Tailor Murder (2025) Hindi 720p HEVC HDRip x264 AAC ESubs~@Entertainment,2044,2025-09-25,-1002337293281,720p,Unknown,Hindi
Udaipur Files: Kanhaiya Lal Tailor Murder (2025) Hindi 480p HDRip x264 AAC ESubs~@EntertainmentTadka,2043,2025-09-25,-1002337293281,480p,Unknown,Hindi
Do Patti 2024 Hindi 1080p NF HDRip x264 AAC 5 1 ESubs~@EntertainmentTadka786,2041,2025-09-25,-1002337293281,1080p,Unknown,Hindi
Do Patti 2024 1080p 10bit NF WEBRip HINDI DDP5 1 Atmos x265 ESubs~@EntertainmentTadka786,2040,2025-09-25,-1002337293281,1080p,Unknown,HINDI
Do Patti 2024 1080p 10bit DS4K NF WEBRip HIN DDP5 1 x265 ESubs~@EntertainmentTadka786,2039,2025-09-25,-1002337293281,1080p,Unknown,Unknown
Do Patti 2024 Hindi 720p NF HDRip x264 AAC 5 1 ESubs~@EntertainmentTadka786,2038,2025-09-25,-1002337293281,720p,Unknown,Hindi
Do Patti 2024 720p 10bit NF WEBRip HINDI AAC5 1 x265 HEVC ESubs~@EntertainmentTadka786,2037,2025-09-25,-1002337293281,720p,Unknown,HINDI
Do Patti 2024 720p 10bit DS4K NF WEBRip HIN AAC5 1 x265 ESubs~@EntertainmentTadka786,2036,2025-09-25,-1002337293281,720p,Unknown,Unknown
Do Patti 2024 Hindi 480p NF HDRip x264 AAC ESubs~@EntertainmentTadka786,2034,2025-09-25,-1002337293281,480p,Unknown,Hindi
4 Girls 2023 HQ HDRip 1080p x264 Tam Tel Hin ESubs~@EntertainmentTadka786,2032,2025-09-25,-1002337293281,1080p,Unknown,Unknown
4 Girls 2023 1080p WEB DL Hindi 5 1 Tamil 5 1 ESubs~@EntertainmentTadka786,2031,2025-09-25,-1002337293281,1080p,Unknown,Hindi
4 Girls 2023 HQ HDRip 720p x264 Tam Tel Hin ESubs~@EntertainmentTadka786,2030,2025-09-25,-1002337293281,720p,Unknown,Unknown
4 Girls 2023 720p WEB DL Hindi 5 1 Tamil 5 1 ESubs~@EntertainmentTadka786,2029,2025-09-25,-1002337293281,720p,Unknown,Hindi
4 Girls 2023 720p HEVC WEB DL Hindi 2 0 Tamil x265 ESubs~@EntertainmentTadka786,2027,2025-09-25,-1002337293281,720p,Unknown,Hindi
4 Girls 2023 480p WEB DL Hindi Tamil ESubs~@EntertainmentTadka786,2025,2025-09-25,-1002337293281,480p,Unknown,Hindi
Sundarakanda (2025) 1080p HDRip x264 Dual Audio Hindi ORG 5.1 - Telugu ESubs~@EntertainmentTadka,2023,2025-09-25,-1002337293281,1080p,Unknown,Dual Audio
Sundarakanda (2025) 1080p HEVC HDRip x265 Dual Audio Hindi ORG DD 5.1 - Telugu ESubs~@Entertainm,2022,2025-09-25,-1002337293281,1080p,Unknown,Dual Audio
Sundarakanda (2025) 720p HDRip x264 Dual Audio Hindi ORG 5.1 - Telugu ESubs~@EntertainmentTadka7,2021,2025-09-25,-1002337293281,720p,Unknown,Dual Audio
Sundarakanda (2025) 720p HEVC HDRip x265 Dual Audio Hindi ORG - Telugu ESubs~@EntertainmentTadka,2020,2025-09-25,-1002337293281,720p,Unknown,Dual Audio
Sundarakanda (2025) 480p HDRip x264 Dual Audio Hindi ORG - Telugu ESubs~@EntertainmentTadka786,2019,2025-09-25,-1002337293281,480p,Unknown,Dual Audio
The Call 2020 1080p WEB DL HIN ENG x264 AAC 5 1 ESubs~@EntertainmentTadka786,2017,2025-09-25,-1002337293281,1080p,Unknown,Unknown
The Call 2020 1080p 10bit NF WEBRip x265 HEVC Hindi ESubs~@EntertainmentTadka786,2016,2025-09-25,-1002337293281,1080p,Unknown,Hindi
The Call 2020 1080p 10bit NF WEBRip x265 HEVC Hindi ESubs~@EntertainmentTadka786,2015,2025-09-25,-1002337293281,1080p,Unknown,Hindi
The Call 2020 1080p 10bit NF WEBRip HEVC Hindi DD 5 1 ESubs~@EntertainmentTadka786,2014,2025-09-25,-1002337293281,1080p,Unknown,Hindi
The Call 2020 1080p NF WEB DL HINDI AAC5 1ESubs~@EntertainmentTadka786,2013,2025-09-25,-1002337293281,1080p,Unknown,HINDI
The Call 2020 720p WEB DL HIN ENG x264 AAC 5 1 ESubs~@EntertainmentTadka786,2012,2025-09-25,-1002337293281,720p,Unknown,Unknown
The Call 2020 720p 10bit NF WEBRip HEVC Hindi DD 5 1 ESubs~@EntertainmentTadka786,2011,2025-09-25,-1002337293281,720p,Unknown,Hindi
The Call 2020 720p HEVC WEB DL HIN ENG x265 ESubs~@EntertainmentTadka786,2010,2025-09-25,-1002337293281,720p,Unknown,Unknown
The Call 2020 480p WEB DL HIN ENG x264 AAC ESubs~@EntertainmentTadka786,2009,2025-09-25,-1002337293281,480p,Unknown,Unknown
Kalki 2898 AD (2024) 1080p HDRip ORG Hindi Dubbed x264 AAC ESubs~@EntertainmentTadka786,2002,2025-09-23,-1002337293281,1080p,Unknown,ORG
Kalki 2898 AD 2024 1080p WebRip x265 HEVC 10bit Hindi DD ESubs~@EntertainmentTadka786,2001,2025-09-23,-1002337293281,1080p,Unknown,Hindi
Kalki 2898 AD (2024) 720p HDRip ORG Hindi Dubbed x264 AAC ESubs~@EntertainmentTadka786,2000,2025-09-23,-1002337293281,720p,Unknown,ORG
Kalki 2898 AD 2024 WebRip 720p x265 HEVC 10bit Hindi AAC ESubs~@EntertainmentTadka786,1999,2025-09-23,-1002337293281,720p,Unknown,Hindi
Kalki 2898 AD (2024) 720p HEVC HDRip ORG Hindi Dubbed x264 ESubs~@EntertainmentTadka786,1998,2025-09-23,-1002337293281,720p,Unknown,ORG
Kalki 2898 AD (2024) 480p HDRip ORG Hindi Dubbed x264 AAC ESubs~@EntertainmentTadka786,1997,2025-09-23,-1002337293281,480p,Unknown,ORG
Kalki 2898 AD 2024 WebRip 480p x265 HEVC 10bit Hindi ESubs~@EntertainmentTadka786,1996,2025-09-23,-1002337293281,480p,Unknown,Hindi
The Return Of Abhimanyu Irumbu Thirai 2018 UNCUT 1080p WEB HDRip ESubs~@EntertainmentTadka786,1989,2025-09-23,-1002337293281,1080p,Unknown,Unknown
The Return Of Abhimanyu Irumbu Thirai 2018 UNCUT 1080p HDRip x264 ESubs~@EntertainmentTadka786,1988,2025-09-23,-1002337293281,1080p,Unknown,Unknown
The Return Of Abhimanyu Irumbu Thirai 2018 UNCUT 720p WEB HDRip ESubs~@EntertainmentTadka786,1987,2025-09-23,-1002337293281,720p,Unknown,Unknown
The Return Of Abhimanyu (Irumbu Thirai 2018) UNCUT 720p HDR ESubs~@EntertainmentTadka786,1986,2025-09-23,-1002337293281,720p,Unknown,Unknown
The Return Of Abhimanyu Irumbu Thirai 2018 UNCUT 720p HEVC HDRip ESubs~@EntertainmentTadka786,1985,2025-09-23,-1002337293281,720p,Unknown,Unknown
The Return Of Abhimanyu Irumbu Thirai 2018 UNCUT 480p WEB HDRip ESubs~@EntertainmentTadka786,1984,2025-09-23,-1002337293281,480p,Unknown,Unknown
Gadar Ek Prem Katha 2001 Remastered Hindi ESubs~@EntertainmentTadka786,1945,2025-09-22,-1002337293281,Unknown,Unknown,Hindi
Gadar Ek Prem Katha 2001 1080p ZEE5 WEB DL Hindi DDP5 1 Atmos ESubs~@EntertainmentTadka786,1944,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Ek Prem Katha 2001 REMASTERED 1080p ESubs~@EntertainmentTadka786,1943,2025-09-22,-1002337293281,1080p,Unknown,Unknown
Gadar Ek Prem Katha (2001) Bollywood Hindi ESubs~@EntertainmentTadka786,1942,2025-09-22,-1002337293281,Unknown,Unknown,Hindi
Gadar Ek Prem Katha 2001 720p ZEE5 WEB DL Hindi DDP5 1 H 265 ESubs~@EntertainmentTadka786,1941,2025-09-22,-1002337293281,720p,Unknown,Hindi
Gadar Ek Prem Katha 2001 WebRip REMASTERED 720p Hindi AA ESubs~@EntertainmentTadka786,1940,2025-09-22,-1002337293281,720p,Unknown,Hindi
Gadar - Ek Prem Katha (2001) (ReMastered Version) 720p ESubs~@EntertainmentTadka786,1939,2025-09-22,-1002337293281,720p,Unknown,Unknown
Gadar Ek Prem Katha 2001 WebRip 720p Hindi AAC x264 ESubs~@EntertainmentTadka786,1938,2025-09-22,-1002337293281,720p,Unknown,Hindi
Gadar Ek Prem Katha 2001 576p ZEE5 WEB DL Hindi AAC2 0 H 265 ESubs~@EntertainmentTadka786,1937,2025-09-22,-1002337293281,Unknown,Unknown,Hindi
Gadar Ek Prem Katha 2001 WebRip Hindi 480p ESubs~@EntertainmentTadka786,1935,2025-09-22,-1002337293281,480p,Unknown,Hindi
Gadar 2 2023 720p AMZN WEB DL DDP5 1 x265 Telugu Odia TVDL DDP ESubs~@EntertainmentTadka786,1933,2025-09-22,-1002337293281,720p,Unknown,Telugu
Gadar 2 The Katha Continues 2023 Hindi 1080p DS4K WEB ESubs~@EntertainmentTadka786,1932,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Gadar 2 2023 Hindi 1080p HDRip x264 AAC 5 1 ESubs~@EntertainmentTadka786,1931,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Gadar 2 The Katha Continues 2023 720p DS4K 10bit ZEE5 ESubs~@EntertainmentTadka786,1930,2025-09-22,-1002337293281,720p,Unknown,Unknown
Gadar 2 2023 720p ZEE5 HDRip x264 Hindi AAC 5 1 ESubs~@EntertainmentTadka786,1929,2025-09-22,-1002337293281,720p,Unknown,Hindi
Gadar 2 2023 Hindi 720p HDRip Bollywood Movie x264 AAC 5 1 ESubs~@EntertainmentTadka786,1928,2025-09-22,-1002337293281,720p,Unknown,Hindi
Gadar 2 2023 720p ZEE5 HDRip x265 Hindi AAC 2 0 ESubs~@EntertainmentTadka786,1927,2025-09-22,-1002337293281,720p,Unknown,Hindi
Gadar 2 2023 480p ZEE5 HDRip x264 Hindi AAC 2 0 ESubs~@EntertainmentTadka786,1926,2025-09-22,-1002337293281,480p,Unknown,Hindi
Prem Ratan Dhan Payo 2015 Hindi 1080p BluRay x264 AAC ESubs~@EntertainmentTadka786,1899,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Prem Ratan Dhan Payo 2015 720p 10bit BluRay x265 HEVC Hindi AAC ESubs~@EntertainmentTadka786,1898,2025-09-22,-1002337293281,720p,Unknown,Hindi
Prem Ratan Dhan Payo 2015 Hindi 720p BluRay x264 AAC 5 1 ESubs~@EntertainmentTadka786,1897,2025-09-22,-1002337293281,720p,Unknown,Hindi
Prem Ratan Dhan Payo 2015 Hindi 720p HEVC BluRay x265 AACESubs~@EntertainmentTadka786,1896,2025-09-22,-1002337293281,720p,Unknown,Hindi
Prem Ratan Dhan Payo 2015 Blu Ray ORG Hindi 480p ESubs~@EntertainmentTadka786,1894,2025-09-22,-1002337293281,480p,Unknown,ORG
Jaat 2025 1080p 10bit DS4K NF WEBRip Hindi DDP5 1 x265 HEVC ESubs~@EntertainmentTadka786,1878,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Jaat 2025 WebRip 1080p Hindi DD 5.1 x264 ESubs~@EntertainmentTadka786,1877,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Jaat (2025) Hindi 1080p NF HDRip ORG AAC ESubs~@EntertainmentTadka786,1876,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Jaat 2025 WebRip 1080p x265 HEVC 10bit Hindi DD 5.1 ESubs~@EntertainmentTadka786,1875,2025-09-22,-1002337293281,1080p,Unknown,Hindi
Jaat 2025 WebRip 720p Hindi AAC 5.1 x264 ESubs~@EntertainmentTadka786,1874,2025-09-22,-1002337293281,720p,Unknown,Hindi
Jaat (2025) Hindi 720p NF HDRip ORG AAC ESubs~@EntertainmentTadka786,1873,2025-09-22,-1002337293281,720p,Unknown,Hindi
Jaat 2025 WebRip 720p x265 HEVC 10bit Hindi AAC 5.1 ESubs~@EntertainmentTadka786,1872,2025-09-22,-1002337293281,720p,Unknown,Hindi
Jaat (2025) Hindi 720p HEVC NF HDRip ORG AAC ESubs~@EntertainmentTadka786,1871,2025-09-22,-1002337293281,720p,Unknown,Hindi
Jaat (2025) Hindi 480p NF HDRip ORG AAC ESubs~@EntertainmentTadka786,1870,2025-09-22,-1002337293281,480p,Unknown,Hindi
Doctor (2021) UNCUT 1080p HDRip South Movie ORG Dual Audio Hindi or Tamil x264 ESubs~@Entertain,1768,2025-09-20,-1002337293281,1080p,Unknown,ORG
Doctor (2021) UNCUT 1080p 10Bit HDRip South Movie ORG Dual Audio Hindi or Tamil x265 ESubs~@Ent,1767,2025-09-20,-1002337293281,1080p,Unknown,ORG
Doctor (2021) UNCUT 720p HDRip South Movie ORG Dual Audio Hindi or Tamil x264 ESubs~@Entertainm,1766,2025-09-20,-1002337293281,720p,Unknown,ORG
Doctor (2021) UNCUT 720p HEVC HDRip South Movie ORG Dual Audio Hindi or Tamil x265 ESubs~@Enter,1765,2025-09-20,-1002337293281,720p,Unknown,ORG
Doctor (2021) UNCUT 480p HDRip South Movie ORG Dual Audio Hindi or Tamil x264 ESubs~@Entertainm,1764,2025-09-20,-1002337293281,480p,Unknown,ORG
Raja Hindustani (1996) UNCUT 1080p HDRip South Movie ORG Dual Audio Hindi or Tamil x264 ESubs~@,1762,2025-09-20,-1002337293281,1080p,Unknown,ORG
Raja Hindustani (1996) UNCUT 720p HDRip South Movie ORG Dual Audio Hindi or Tamil x264 ESubs~@E,1761,2025-09-20,-1002337293281,720p,Unknown,ORG
Raja Hindustani (1996) UNCUT 720p HEVC HDRip South Movie ORG Dual Audio Hindi or Tamil x265 ESu,1760,2025-09-20,-1002337293281,720p,Unknown,ORG
Raja Hindustani (1996) UNCUT 480p HDRip South Movie ORG Dual Audio Hindi or Tamil x264 ESubs~@E,1759,2025-09-20,-1002337293281,480p,Unknown,ORG
Khalnigranaaya (2025) Hindi 1080p HDRip x264 AAC ESubs~@EntertainmentTadka786,1749,2025-09-19,-1002337293281,1080p,Unknown,Hindi
Khalnigranaaya (2025) Hindi 720p HDRip x264 AAC ESubs~@EntertainmentTadka786,1748,2025-09-19,-1002337293281,720p,Unknown,Hindi
Khalnigranaaya (2025) Hindi 720p HEVC HDRip x265 AAC ESubs~@EntertainmentTadka786,1747,2025-09-19,-1002337293281,720p,Unknown,Hindi
Khalnigranaaya (2025) Hindi 480p HDRip x264 AAC ESubs~@EntertainmentTadka786,1746,2025-09-19,-1002337293281,480p,Unknown,Hindi
Elio (2025) 1080p BluRay ORG Dual Audio Hindi or English x264 ESubs~@EntertainmentTadka786,1744,2025-09-19,-1002337293281,1080p,Unknown,ORG
Elio (2025) 1080p HEVC BluRay ORG Dual Audio Hindi or English x265 ESubs~@EntertainmentTadka786,1743,2025-09-19,-1002337293281,1080p,Unknown,ORG
Elio (2025) 720p BluRay ORG Dual Audio Hindi or English x264 ESubs~@EntertainmentTadka786,1742,2025-09-19,-1002337293281,720p,Unknown,ORG
Elio (2025) 720p HEVC BluRay ORG Dual Audio Hindi or English x265 ESubs~@EntertainmentTadka786.,1741,2025-09-19,-1002337293281,720p,Unknown,ORG
Elio (2025) 480p BluRay ORG Dual Audio Hindi or English x264 ESubs~@EntertainmentTadka786,1740,2025-09-19,-1002337293281,480p,Unknown,ORG
Jhamkudi (2024) 1080p HDRip ORG Dual Audio Hindi or Gujarati x264 ESubs~@EntertainmentTadka786,1738,2025-09-19,-1002337293281,1080p,Unknown,ORG
Jhamkudi (2024) 720p HDRip ORG Dual Audio Hindi or Gujarati x264 ESubs~@EntertainmentTadka786,1737,2025-09-19,-1002337293281,720p,Unknown,ORG
Jhamkudi (2024) 720p HEVC HDRip ORG Dual Audio Hindi or Gujarati x265 ESubs~@EntertainmentTadka7,1736,2025-09-19,-1002337293281,720p,Unknown,ORG
Jhamkudi (2024) 480p HDRip ORG Dual Audio Hindi or Gujarati x264 ESubs~@EntertainmentTadka786,1735,2025-09-19,-1002337293281,480p,Unknown,ORG
Ek Mini Katha (2021) 1080p HDRip South Movie ORG Dual Audio Hindi or Telugu x264 ESubs~@Enterta,1733,2025-09-19,-1002337293281,1080p,Unknown,ORG
